feature,importance
feature_399,0.20234847017573
feature_324,0.20230927054536857
feature_351,0.19676488409376272
feature_367,0.19635335929673317
feature_450,0.18962946204343625
feature_1179,0.18280601781390496
feature_379,0.181616659102068
feature_1007,0.1769167330021297
feature_1150,0.17687913569819955
feature_496,0.17348978587296293
feature_1193,0.17269453162377127
feature_1125,0.16843580604988434
feature_1135,0.1682057519802004
feature_1059,0.1664596116940791
feature_500,0.1660466863476896
feature_575,0.16583182515306422
feature_1063,0.16309339497134925
feature_630,0.16018505420882354
feature_588,0.15412291611304146
feature_574,0.1526587127253984
feature_1202,0.15154819190408103
feature_398,0.1483888771985938
feature_422,0.1439059214749011
feature_366,0.14243175476118117
feature_438,0.14193526851098126
feature_1116,0.13992977532698264
feature_509,0.1304253238516261
feature_581,0.13036531104550067
feature_345,0.12949934441194896
feature_343,0.12875880612497675
feature_1010,0.12864060218374965
feature_1071,0.12779845823029107
feature_1213,0.12568936571390843
feature_933,0.12481804448864686
feature_413,0.12378193256370046
feature_1172,0.11926108815839086
feature_434,0.11856189971481136
feature_1154,0.1181392583900608
feature_346,0.11714813615548886
feature_1064,0.11546291349032833
feature_1206,0.11508300802573446
feature_1021,0.11409375321685267
feature_1038,0.11293696117652684
feature_357,0.11291664998414941
feature_541,0.11154711470070412
feature_481,0.1114053798034079
feature_530,0.1109050384073619
feature_934,0.10841286824223222
feature_1098,0.10816598474836454
feature_1209,0.10760278047566148
feature_491,0.10681468588073606
feature_517,0.10664635372896726
feature_1044,0.10595399758177809
feature_319,0.10245340890520925
feature_1082,0.10205012755725872
feature_1008,0.10076065293199081
feature_1120,0.09989979858624279
feature_337,0.09989751780508903
feature_1240,0.09706504754326939
feature_1132,0.09538839782413118
feature_1035,0.09025297139403717
feature_1104,0.08835566599667646
feature_1003,0.08745224838919323
feature_1055,0.08663277411635083
feature_1207,0.08311691709294837
feature_583,0.0826868659174782
feature_1227,0.08153846319336186
feature_407,0.08015483573996933
feature_313,0.07812682778851399
feature_1219,0.07765292790036313
feature_1045,0.07736747487331654
feature_1127,0.07607706210854767
feature_1068,0.07455212610039143
feature_1034,0.0743765005566969
feature_482,0.07276580738794965
feature_1095,0.0722213751579224
feature_1067,0.07203964572172364
feature_591,0.07200898771660376
feature_353,0.07171849863178008
feature_314,0.07160734572522005
feature_997,0.07155444169835906
feature_1080,0.0711124642103146
feature_388,0.0708734180171396
feature_444,0.07004862507109594
feature_1225,0.06991409905028374
feature_1006,0.06842187968736443
feature_384,0.06804828308370803
feature_1057,0.06646892332094423
feature_1048,0.06619105895704207
feature_1134,0.06539860031405895
feature_406,0.06539001316218916
feature_994,0.06488474820233388
feature_1143,0.06364795616182925
feature_321,0.06345495285547458
feature_460,0.062380389209691335
feature_505,0.062360824880296095
feature_1140,0.05884426285284292
feature_1026,0.05877057056031933
feature_1149,0.05866899054276437
feature_1089,0.0583914275569466
feature_1114,0.057886157541602125
feature_1016,0.05461418151013317
feature_332,0.05410429283430795
feature_1200,0.054047734665911534
feature_1144,0.05298990957777864
feature_395,0.05221493740207393
feature_494,0.05170510876308796
feature_376,0.05033758086627653
feature_442,0.04991281024566633
feature_445,0.04928649492341921
feature_338,0.04833386971025442
feature_1093,0.047991828744254145
feature_1083,0.04726673976338475
feature_1173,0.0471119437259723
feature_1050,0.046121502737859324
feature_1174,0.045701830809435386
feature_408,0.0423166741170002
feature_982,0.04152013542583708
feature_557,0.04111735964646862
feature_1195,0.04084995359708063
feature_572,0.039714290050588144
feature_476,0.03882976963996212
feature_430,0.036705328509797075
feature_328,0.036374313341027364
feature_452,0.03631950055337567
feature_1199,0.03615590316348486
feature_1151,0.03468516635239352
feature_1040,0.03387621192940835
feature_971,0.03295019032887673
feature_1158,0.03283710565204372
feature_1019,0.03263485886487039
feature_1112,0.03219043352971641
feature_1163,0.031936139007428956
feature_1234,0.030333321028195064
feature_547,0.030162661519297824
feature_534,0.028570127303407574
feature_377,0.026132990981605552
feature_330,0.02558799166287797
feature_360,0.025353736882404772
feature_457,0.02507618882017184
feature_651,0.024744668553210135
feature_322,0.024727660877174946
feature_975,0.022860994151195666
feature_320,0.022433827680026403
feature_992,0.02205970953909926
feature_1190,0.021076976025225062
feature_972,0.02071733843739087
feature_361,0.02066052890755533
feature_519,0.02044643632702215
feature_410,0.02015740302242321
feature_614,0.02002152489851824
feature_1249,0.019991310490004733
feature_1142,0.019686773287303592
feature_1066,0.019669364696947234
feature_405,0.01917215663599982
feature_473,0.018842039311916785
feature_629,0.018436611210925692
feature_1090,0.017055776016271427
feature_383,0.01683236493213124
feature_1053,0.016563254112619382
feature_1099,0.016332832608342177
feature_513,0.015950229470474867
feature_359,0.01580689057403789
feature_417,0.014728375235412676
feature_325,0.014246521736807745
feature_1051,0.013382152801789128
feature_474,0.012568008800074906
feature_483,0.01242761561559362
feature_1159,0.010410937732334513
feature_528,0.009598731122147219
feature_1231,0.009419393254682745
feature_979,0.009320499476625128
feature_512,0.009237721501455956
feature_1096,0.008867307060317875
feature_1128,0.008778574255230239
feature_1103,0.00806714263933951
feature_497,0.007948992933819598
feature_1065,0.007741101095560079
feature_1211,0.007122314774703913
feature_984,0.0057641226937540655
feature_1182,0.00562865106226777
feature_397,0.0055319406563386474
feature_635,0.005272481539307871
feature_545,0.005113305471683894
feature_1054,0.005021842161889137
feature_1079,0.005007686904942886
feature_382,0.004914461265470986
feature_415,0.004882493780496825
feature_478,0.004716823637532255
feature_344,0.004700745038536359
feature_1107,0.004682887827645663
feature_1005,0.004654210726201685
feature_400,0.004408195827847345
feature_435,0.004320838211664616
feature_1177,0.004253070146342254
feature_1024,0.003836660340002631
feature_443,0.0038039964329154028
feature_1077,0.003585749971735617
feature_1220,0.003533775778888202
feature_1056,0.0035313448077789493
feature_1004,0.003143555145681575
feature_1037,0.002752911388859561
feature_381,0.00254900666854417
feature_990,0.0025029430946035855
feature_1237,0.002492343281747296
feature_1118,0.0024350338483715597
feature_331,0.0021316275742486045
feature_1170,0.002019588085095768
feature_510,0.0018049800254601159
feature_503,0.0016403205856826844
feature_586,0.0014504498396906268
feature_394,0.0013774935601776372
feature_448,0.0013497351639523581
feature_571,0.0012657377893488494
feature_533,0.0011920512893983308
feature_1025,0.0011913242622142834
feature_1039,0.0011704849848575905
feature_968,0.0011158307572970588
feature_1049,0.0008827706735071902
feature_1023,0.0008253881695961891
feature_419,0.0007941083170688997
feature_1239,0.0007530002248844469
feature_364,0.000519390270113684
feature_347,0.00032652329241121726
feature_1121,0.0002978433396834216
feature_340,0.00023198941689228875
feature_993,0.00020767713182630166
feature_380,0.00016139026895622643
feature_989,0.00015273530442929442
feature_1117,0.00012010234506228254
feature_1100,0.0001094215110079843
feature_1246,9.674072838387887e-05
feature_587,8.432677250905264e-05
feature_1222,6.733264046485212e-05
feature_471,4.3080208916277304e-05
feature_429,4.11572235935713e-05
feature_1226,2.3731109453828227e-05
feature_615,2.1645636519799803e-05
feature_1073,2.1496094947296714e-05
feature_425,1.34943979926181e-05
feature_485,2.4612026376760005e-06
feature_1060,2.5408513495988622e-08
feature_327,0.0
feature_312,0.0
feature_1160,0.0
feature_1241,0.0
feature_446,0.0
feature_1191,0.0
feature_317,0.0
feature_1013,0.0
feature_1242,0.0
feature_1175,0.0
feature_520,0.0
feature_1194,0.0
feature_467,0.0
feature_318,0.0
feature_1198,0.0
feature_316,0.0
feature_493,0.0
feature_985,0.0
feature_1180,0.0
feature_1184,0.0
feature_335,0.0
feature_1030,0.0
feature_514,0.0
feature_1171,0.0
feature_969,0.0
feature_1238,0.0
feature_490,0.0
feature_1058,0.0
feature_976,0.0
feature_597,0.0
feature_1223,0.0
feature_518,0.0
feature_1110,0.0
feature_1218,0.0
feature_1221,0.0
feature_1233,0.0
feature_549,0.0
feature_489,0.0
feature_1192,0.0
feature_562,0.0
feature_488,0.0
feature_639,0.0
feature_1229,0.0
feature_1157,0.0
feature_1196,0.0
feature_507,0.0
feature_977,0.0
feature_350,0.0
feature_1084,0.0
feature_479,0.0
feature_576,0.0
feature_315,0.0
feature_1097,0.0
feature_535,0.0
feature_1186,0.0
feature_654,0.0
feature_1183,0.0
feature_475,0.0
feature_516,0.0
feature_511,0.0
feature_590,0.0
feature_522,0.0
feature_1201,0.0
feature_484,0.0
feature_980,0.0
feature_983,0.0
feature_411,0.0
feature_1123,0.0
feature_458,0.0
feature_373,0.0
feature_1106,0.0
feature_385,0.0
feature_967,0.0
feature_453,0.0
feature_401,0.0
feature_449,0.0
feature_1029,0.0
feature_1086,0.0
feature_1111,0.0
feature_362,0.0
feature_1115,0.0
feature_439,0.0
feature_421,0.0
feature_1070,0.0
feature_363,0.0
feature_1046,0.0
feature_1126,0.0
feature_1032,0.0
feature_1042,0.0
feature_1247,0.0
feature_386,0.0
feature_389,0.0
feature_414,0.0
feature_1078,0.0
feature_1087,0.0
feature_427,0.0
feature_1074,0.0
feature_999,0.0
feature_1076,0.0
feature_365,0.0
feature_1130,0.0
feature_1101,0.0
feature_1108,0.0
feature_356,0.0
feature_1217,0.0
feature_433,0.0
feature_416,0.0
feature_996,0.0
feature_393,0.0
feature_1133,0.0
feature_1022,0.0
feature_1131,0.0
feature_1061,0.0
feature_1119,0.0
feature_1072,0.0
feature_349,0.0
feature_326,0.0
feature_477,0.0
feature_342,0.0
feature_1105,0.0
feature_1081,0.0
feature_456,0.0
feature_378,0.0
feature_492,0.0
feature_502,0.0
feature_1137,0.0
feature_986,0.0
feature_1148,0.0
feature_454,0.0
feature_1147,0.0
feature_1145,0.0
feature_486,0.0
feature_329,0.0
feature_1094,0.0
feature_404,0.0
feature_1245,0.0
feature_1041,0.0
feature_358,0.0
feature_402,0.0
feature_998,0.0
feature_409,0.0
feature_420,0.0
feature_336,0.0
feature_1139,0.0
feature_1033,0.0
feature_487,0.0
feature_1155,0.0
feature_354,0.0
feature_1136,0.0
feature_451,0.0
feature_1011,0.0
feature_423,0.0
feature_521,0.0
